measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Latin America & Caribbean - WB,Male,<5 years,All causes,Number,2017,120418.83462549542,145659.43213943843,97428.79599686907
Deaths,Latin America & Caribbean - WB,Female,<5 years,All causes,Number,2017,93255.6026760593,110233.19695907085,77722.61788033944
Deaths,Latin America & Caribbean - WB,Male,5-19 years,All causes,Number,2017,59929.46143011967,64858.97600863475,55491.67848401603
Deaths,Latin America & Caribbean - WB,Female,5-19 years,All causes,Number,2017,27732.6754902521,29886.055808136025,25679.9991957807
Deaths,Latin America & Caribbean - WB,Male,55+ years,All causes,Number,2017,1459677.5920619261,1517301.4145907715,1410103.703968669
Deaths,Latin America & Caribbean - WB,Female,55+ years,All causes,Number,2017,1376170.3675873163,1421229.2646381196,1335107.871862408
Deaths,Latin America & Caribbean - WB,Male,20-54 years,All causes,Number,2017,521770.45962429786,547078.086685984,500456.1873585981
Deaths,Latin America & Caribbean - WB,Female,20-54 years,All causes,Number,2017,255133.60723012895,271539.15117852885,240913.6107275405
Deaths,South Asia - WB,Male,<5 years,All causes,Number,2017,822743.6317985147,968175.1624332776,699058.8877164469
Deaths,South Asia - WB,Female,<5 years,All causes,Number,2017,774028.7153150246,900916.5102765589,667022.8790687894
Deaths,South Asia - WB,Male,5-19 years,All causes,Number,2017,202343.33306896206,218254.82522951908,187063.80976420693
Deaths,South Asia - WB,Female,5-19 years,All causes,Number,2017,193293.61621364744,206401.54379467622,180665.58555272073
Deaths,South Asia - WB,Male,55+ years,All causes,Number,2017,3895699.709531004,4291728.479418414,3541470.1223213347
Deaths,South Asia - WB,Female,55+ years,All causes,Number,2017,3517859.8907723534,3827614.793953527,3222526.5900821956
Deaths,South Asia - WB,Male,20-54 years,All causes,Number,2017,1488064.3241167166,1650372.955775356,1341922.3109611755
Deaths,South Asia - WB,Female,20-54 years,All causes,Number,2017,1041456.8061952839,1170232.8686002805,929293.0560151094
Deaths,East Asia & Pacific - WB,Male,<5 years,All causes,Number,2017,272876.94340281026,313541.3314608783,234723.3032005284
Deaths,East Asia & Pacific - WB,Female,<5 years,All causes,Number,2017,200596.56197251801,226974.83257631378,176064.04916930044
Deaths,East Asia & Pacific - WB,Male,5-19 years,All causes,Number,2017,115035.14958219211,123788.1483677038,106449.52306215132
Deaths,East Asia & Pacific - WB,Female,5-19 years,All causes,Number,2017,59337.71455761501,63673.69538414726,54972.87928727434
Deaths,East Asia & Pacific - WB,Male,55+ years,All causes,Number,2017,7469823.847060507,8239305.350658471,6709674.898747298
Deaths,East Asia & Pacific - WB,Female,55+ years,All causes,Number,2017,6081879.357644742,6620714.923054964,5583298.210203909
Deaths,East Asia & Pacific - WB,Male,20-54 years,All causes,Number,2017,1684294.9910147097,1884157.6044534827,1490077.08956739
Deaths,East Asia & Pacific - WB,Female,20-54 years,All causes,Number,2017,801775.1531059857,899884.0041328132,711675.0460808655
Deaths,Sub-Saharan Africa - WB,Male,<5 years,All causes,Number,2017,1593321.2448419787,1921010.2668670467,1318816.6190289143
Deaths,Sub-Saharan Africa - WB,Female,<5 years,All causes,Number,2017,1324670.1076335271,1552734.5135577638,1128444.5524303108
Deaths,Sub-Saharan Africa - WB,Male,5-19 years,All causes,Number,2017,247549.47495850967,279290.1150662031,220712.21371791087
Deaths,Sub-Saharan Africa - WB,Female,5-19 years,All causes,Number,2017,184496.84226215124,209706.7517554613,163090.21463716982
Deaths,Sub-Saharan Africa - WB,Male,55+ years,All causes,Number,2017,1436319.4848756373,1546671.0100566314,1341145.4501858945
Deaths,Sub-Saharan Africa - WB,Female,55+ years,All causes,Number,2017,1290682.3345582848,1381376.015057593,1210047.3772557008
Deaths,Sub-Saharan Africa - WB,Male,20-54 years,All causes,Number,2017,1056815.296272054,1174489.843980864,954712.4586522542
Deaths,Sub-Saharan Africa - WB,Female,20-54 years,All causes,Number,2017,846552.1802150112,952349.7859308267,754889.9071949683
Deaths,Europe & Central Asia - WB,Male,<5 years,All causes,Number,2017,55923.39551297468,64611.45196266623,48752.60595429607
Deaths,Europe & Central Asia - WB,Female,<5 years,All causes,Number,2017,42439.46722313373,48183.26142540771,37475.16441381683
Deaths,Europe & Central Asia - WB,Male,5-19 years,All causes,Number,2017,25852.56863949422,26858.86548983586,24908.942107275954
Deaths,Europe & Central Asia - WB,Female,5-19 years,All causes,Number,2017,14838.525440283513,15330.041601914832,14384.756659777402
Deaths,Europe & Central Asia - WB,Male,55+ years,All causes,Number,2017,3834402.71816663,3889900.244353511,3775464.211890472
Deaths,Europe & Central Asia - WB,Female,55+ years,All causes,Number,2017,4167607.7595451837,4228879.516475457,4112987.4679055978
Deaths,Europe & Central Asia - WB,Male,20-54 years,All causes,Number,2017,688910.1654585722,703759.4198396733,674343.1241331445
Deaths,Europe & Central Asia - WB,Female,20-54 years,All causes,Number,2017,292583.4931947377,300256.6425415859,285737.3157963095
Deaths,Middle East & North Africa - WB,Male,<5 years,All causes,Number,2017,98469.06282803163,117376.41171779686,82247.63301818765
Deaths,Middle East & North Africa - WB,Female,<5 years,All causes,Number,2017,84382.31202465386,98060.4651549432,72374.53185304104
Deaths,Middle East & North Africa - WB,Male,5-19 years,All causes,Number,2017,49084.134237856815,53729.18153788437,44981.52378037463
Deaths,Middle East & North Africa - WB,Female,5-19 years,All causes,Number,2017,29662.95868839777,32263.04346752249,27159.157264047743
Deaths,Middle East & North Africa - WB,Male,55+ years,All causes,Number,2017,806350.0554290501,886876.1775931932,732613.266955727
Deaths,Middle East & North Africa - WB,Female,55+ years,All causes,Number,2017,656941.7334037932,715188.2426753539,605892.5556913621
Deaths,Middle East & North Africa - WB,Male,20-54 years,All causes,Number,2017,330962.0853779908,370292.7858942934,297471.6122900326
Deaths,Middle East & North Africa - WB,Female,20-54 years,All causes,Number,2017,169622.44938248658,195889.7715558487,147736.79043273156
Deaths,South Asia - WB,Male,<5 years,All causes,Number,2018,781188.7339680579,921907.9594689554,662142.6413748777
Deaths,South Asia - WB,Female,<5 years,All causes,Number,2018,732563.707922649,857871.8775924005,627123.500582008
Deaths,South Asia - WB,Male,5-19 years,All causes,Number,2018,210888.99658588768,229733.3756288614,193228.53858507704
Deaths,South Asia - WB,Female,5-19 years,All causes,Number,2018,194451.77166636326,208561.59182462757,179510.2142807455
Deaths,South Asia - WB,Male,55+ years,All causes,Number,2018,4035530.9422168485,4515420.631936904,3576517.5506504653
Deaths,South Asia - WB,Female,55+ years,All causes,Number,2018,3667620.658631044,4066230.3175724004,3285433.5474820533
Deaths,South Asia - WB,Male,20-54 years,All causes,Number,2018,1512091.8756594972,1704692.044982072,1330152.232350634
Deaths,South Asia - WB,Female,20-54 years,All causes,Number,2018,1051723.5931637369,1202662.0404534764,911607.9791852388
Deaths,North America,Male,<5 years,All causes,Number,2017,15729.84855215092,16072.021301426672,15410.146606258617
Deaths,North America,Female,<5 years,All causes,Number,2017,12449.426406824557,12674.667997662127,12239.46694150751
Deaths,North America,Male,5-19 years,All causes,Number,2017,11418.180948067413,11478.133936497195,11359.146793731277
Deaths,North America,Female,5-19 years,All causes,Number,2017,6335.89772186591,6364.565119116584,6310.6573404556475
Deaths,North America,Male,55+ years,All causes,Number,2017,1326050.5283131222,1329467.070568714,1322509.1816317714
Deaths,North America,Female,55+ years,All causes,Number,2017,1337693.614177902,1341114.8318612778,1334419.7787862543
Deaths,North America,Male,20-54 years,All causes,Number,2017,221765.14811551853,222398.07147737383,221070.78234630058
Deaths,North America,Female,20-54 years,All causes,Number,2017,126006.46532123015,126503.92078868189,125545.6410201222
Deaths,Latin America & Caribbean - WB,Male,<5 years,All causes,Number,2018,114677.44264269383,141648.70480068488,91398.50053311126
Deaths,Latin America & Caribbean - WB,Female,<5 years,All causes,Number,2018,88726.92809804571,107231.30631643809,72817.31679767152
Deaths,Latin America & Caribbean - WB,Male,5-19 years,All causes,Number,2018,57137.60877107112,62911.50160065643,52006.83497802055
Deaths,Latin America & Caribbean - WB,Female,5-19 years,All causes,Number,2018,26922.562042128448,29384.90683328063,24595.43090120639
Deaths,Latin America & Caribbean - WB,Male,55+ years,All causes,Number,2018,1491067.8317236735,1581017.3353061518,1411105.2535470854
Deaths,Latin America & Caribbean - WB,Female,55+ years,All causes,Number,2018,1415405.3321119784,1484891.6333572485,1350520.0060001991
Deaths,Latin America & Caribbean - WB,Male,20-54 years,All causes,Number,2018,524677.2047905849,562660.4438105081,492155.8861891004
Deaths,Latin America & Caribbean - WB,Female,20-54 years,All causes,Number,2018,255353.43114868505,278213.9040628519,235603.93720714413
Deaths,East Asia & Pacific - WB,Male,<5 years,All causes,Number,2018,251247.67283337697,290909.23004963674,215443.41886417
Deaths,East Asia & Pacific - WB,Female,<5 years,All causes,Number,2018,184805.21554145782,210671.27298449373,162107.47288086265
Deaths,East Asia & Pacific - WB,Male,5-19 years,All causes,Number,2018,110819.93538541452,119972.85735212581,101774.15146791782
Deaths,East Asia & Pacific - WB,Female,5-19 years,All causes,Number,2018,57213.726756239004,61460.21967930695,52955.16101308592
Deaths,East Asia & Pacific - WB,Male,55+ years,All causes,Number,2018,7630692.35782501,8489477.297651062,6804323.896224007
Deaths,East Asia & Pacific - WB,Female,55+ years,All causes,Number,2018,6282395.424213354,6910697.2092776485,5716613.535628679
Deaths,East Asia & Pacific - WB,Male,20-54 years,All causes,Number,2018,1666734.8968127375,1896255.0936915122,1461836.314230764
Deaths,East Asia & Pacific - WB,Female,20-54 years,All causes,Number,2018,794420.4280007677,901269.1105708041,696767.1888123893
Deaths,Europe & Central Asia - WB,Male,<5 years,All causes,Number,2018,53302.802818761644,62317.245213591355,45782.799454298176
Deaths,Europe & Central Asia - WB,Female,<5 years,All causes,Number,2018,40448.24393564661,46476.104737361646,35198.93976998321
Deaths,Europe & Central Asia - WB,Male,5-19 years,All causes,Number,2018,25764.988903191737,27129.49946425293,24518.797445747005
Deaths,Europe & Central Asia - WB,Female,5-19 years,All causes,Number,2018,14655.93420857671,15214.411931255645,14125.211094653854
Deaths,Europe & Central Asia - WB,Male,55+ years,All causes,Number,2018,3885738.7542649056,4008704.125485484,3764206.795166421
Deaths,Europe & Central Asia - WB,Female,55+ years,All causes,Number,2018,4251334.682590719,4364568.998215556,4140618.758578357
Deaths,Europe & Central Asia - WB,Male,20-54 years,All causes,Number,2018,688837.5116910008,724595.11935301,653597.3399332033
Deaths,Europe & Central Asia - WB,Female,20-54 years,All causes,Number,2018,289701.2138879181,304589.5636120115,275243.963835847
Deaths,Sub-Saharan Africa - WB,Male,<5 years,All causes,Number,2018,1534734.3054900635,1878485.4437153207,1258631.1637030223
Deaths,Sub-Saharan Africa - WB,Female,<5 years,All causes,Number,2018,1272988.559845699,1512550.3004013526,1076271.272786631
Deaths,Sub-Saharan Africa - WB,Male,5-19 years,All causes,Number,2018,243395.9649840099,276359.4120974096,215912.80693380238
Deaths,Sub-Saharan Africa - WB,Female,5-19 years,All causes,Number,2018,180626.47461858098,205179.31532588304,158214.0725875067
Deaths,Sub-Saharan Africa - WB,Male,55+ years,All causes,Number,2018,1455357.9762301464,1575323.935452483,1354846.3802725214
Deaths,Sub-Saharan Africa - WB,Female,55+ years,All causes,Number,2018,1313151.1954953487,1415947.1210474425,1223794.2042385344
Deaths,Sub-Saharan Africa - WB,Male,20-54 years,All causes,Number,2018,1054375.4765151301,1174821.8440236195,948446.0506562272
Deaths,Sub-Saharan Africa - WB,Female,20-54 years,All causes,Number,2018,834085.3635771419,936046.1712720344,743081.7653484164
Deaths,Middle East & North Africa - WB,Male,<5 years,All causes,Number,2018,92860.43939444383,111473.03283551177,76650.18125935373
Deaths,Middle East & North Africa - WB,Female,<5 years,All causes,Number,2018,78076.62321640614,91419.10676875485,66091.62833957514
Deaths,Middle East & North Africa - WB,Male,<5 years,All causes,Number,2019,83974.82587839136,102585.30309401033,68344.9404140537
Deaths,Middle East & North Africa - WB,Female,<5 years,All causes,Number,2019,70829.46493090538,84187.37124018639,59099.75089743584
Deaths,Middle East & North Africa - WB,Male,5-19 years,All causes,Number,2019,37551.418680463314,42119.18243612135,33450.31753500764
Deaths,Middle East & North Africa - WB,Female,5-19 years,All causes,Number,2019,22502.252625981713,25023.383269493475,20175.67758167251
Deaths,Middle East & North Africa - WB,Male,55+ years,All causes,Number,2019,861251.9516480662,941930.1819387487,783199.9760744511
Deaths,Middle East & North Africa - WB,Female,55+ years,All causes,Number,2019,693941.8138740598,751563.3806887527,638659.3238972735
Deaths,Middle East & North Africa - WB,Male,20-54 years,All causes,Number,2019,313049.59108569426,355405.5897524702,275574.36492968
Deaths,Middle East & North Africa - WB,Female,20-54 years,All causes,Number,2019,167370.04129921805,193159.1243045678,144725.34662545437
Deaths,Middle East & North Africa - WB,Male,5-19 years,All causes,Number,2018,37780.78828630522,42749.70610736458,33376.37832211228
Deaths,Middle East & North Africa - WB,Female,5-19 years,All causes,Number,2018,22727.504257598546,25354.305968527104,20261.206568058307
Deaths,Middle East & North Africa - WB,Male,55+ years,All causes,Number,2018,841915.9947865738,928869.8952257377,763799.6903089655
Deaths,Middle East & North Africa - WB,Female,55+ years,All causes,Number,2018,682480.3639932384,743002.6112689599,626325.3739211947
Deaths,Middle East & North Africa - WB,Male,20-54 years,All causes,Number,2018,309333.1905419017,355774.91278638394,269565.23769679817
Deaths,Middle East & North Africa - WB,Female,20-54 years,All causes,Number,2018,167994.0273577817,194892.41912497903,144983.3235283388
Deaths,South Asia - WB,Male,<5 years,All causes,Number,2019,744445.65639549,883581.0956287105,627703.3533050676
Deaths,South Asia - WB,Female,<5 years,All causes,Number,2019,696356.4128499269,822203.2292592636,594251.3947974095
Deaths,South Asia - WB,Male,5-19 years,All causes,Number,2019,207032.39842815034,227781.9326854547,187638.67501326295
Deaths,South Asia - WB,Female,5-19 years,All causes,Number,2019,192115.91790222417,208528.88376507588,176906.1205056569
Deaths,South Asia - WB,Male,55+ years,All causes,Number,2019,4126528.6938169757,4737349.680587394,3576080.197727872
Deaths,South Asia - WB,Female,55+ years,All causes,Number,2019,3778151.664775708,4262978.866248251,3311510.471533901
Deaths,South Asia - WB,Male,20-54 years,All causes,Number,2019,1525551.2047803923,1771746.9088525635,1311346.917274872
